id;name;host_id;host_name;neighbourhood_group;neighbourhood;city;room_type;price;usd;minimum_nights;number_of_reviews;calculated_host_listings_count;availability_365;tipo disponibilidad;tipo host
31246519;Locatelli House;162807431;Lodovico;-;SELINUNTE;Milán;Entire home/apt;70;81,2;2;2;1;87;Disponibilidad baja;particular
31247386;Monolocale con vista città studi;231072954;Letizia;-;CITTA' STUDI;Milán;Private room;75;87;2;5;1;179;Disponibilidad media;particular
31248058;Loft zona NoLo appena ristrutturato;233789202;Giuseppe;-;LORETO;Milán;Entire home/apt;40;46,4;3;14;1;140;Disponibilidad media;particular
31249445;Bunked bed in shared bedroom (3 beds) near center;25655906;Tuan;-;LODI - CORVETTO;Milán;Shared room;15;17,4;2;6;5;0;Disponibilidad baja;profesional
31249472;Sustainable, spacious and bright three rooms house;54932878;Anna;-;UMBRIA - MOLISE;Milán;Entire home/apt;100;116;2;0;1;0;Disponibilidad baja;particular
31250675;Camera con vista - Bedroom with a view in Milan;233803839;Simona;-;GALLARATESE;Milán;Private room;80;92,8;3;7;1;160;Disponibilidad media;particular
31254055;Beautiful Room with Vista;141455556;Margherita;-;DUOMO;Milán;Private room;200;232;2;0;1;0;Disponibilidad baja;particular
31255503;Isola - casa di righiera;6426079;Isacco Paolo;-;ISOLA;Milán;Entire home/apt;350;406;4;0;1;365;Disponibilidad alta;particular
31255811;A casa di Maddalena - Milano Porta Nuova;12727387;Maddalena;-;GARIBALDI REPUBBLICA;Milán;Entire home/apt;55;63,8;2;14;1;38;Disponibilidad baja;particular
31256644;[DUOMO walking distance] Elegant flat with view;80659541;Letizia;-;VIGENTINA;Milán;Entire home/apt;110;127,6;1;120;1;161;Disponibilidad media;particular
31257434;Tortona District;182352275;Fernanda;-;TORTONA;Milán;Entire home/apt;60;69,6;1;21;1;53;Disponibilidad baja;particular
31259455;Confortable Double room with private bathroom;217742302;Isabella;-;WASHINGTON;Milán;Private room;55;63,8;1;9;1;179;Disponibilidad media;particular
31262154;Elegant Flat!Piazzale Lodi, vle Umbria, XXII Marzo;130862;Filippo;-;UMBRIA - MOLISE;Milán;Entire home/apt;43;49,88;5;95;1;0;Disponibilidad baja;particular
31272752;‘Useful and Enjoyable’ in 3 min from subway!;223987819;Lorenzo;-;BARONA;Milán;Entire home/apt;60;69,6;1;64;5;0;Disponibilidad baja;profesional
31273515;Stanza Singola a Milano, 20 min dal Duomo!;84531343;Olimpia;-;SELINUNTE;Milán;Private room;30;34,8;2;13;1;0;Disponibilidad baja;particular
31275908;Camera Matrimoniale;233784746;Hotel;-;BUENOS AIRES - VENEZIA;Milán;Hotel room;500;580;1;1;2;269;Disponibilidad alta;particular
31280085;Casa Elia;218883936;Ada;-;LODI - CORVETTO;Milán;Entire home/apt;290;336,4;2;1;2;0;Disponibilidad baja;particular
31287937;Randa's Family;231154752;Alessandro;-;LORETO;Milán;Entire home/apt;29;33,64;2;91;2;0;Disponibilidad baja;particular
31301074;BRERA 27 Suite;165351128;Gianluca Ed Elena;-;BRERA;Milán;Entire home/apt;94;109,04;2;3;15;282;Disponibilidad alta;profesional
31306064;Casa da Suite Creativa;14743308;Jacopo;-;GRECO;Milán;Entire home/apt;59;68,44;1;36;86;290;Disponibilidad alta;profesional
31306976;Luminoso bilocale Milano - Maison Aurora;207057103;Patrizia;-;SCALO ROMANA;Milán;Entire home/apt;80;92,8;2;7;1;6;Disponibilidad baja;particular
31309271;Fashion Studio Flat Navigli Tortona, Metro stop;158317747;Giulio;-;S. CRISTOFORO;Milán;Entire home/apt;50;58;20;54;29;112;Disponibilidad media;profesional
31309468;Few steps to Metro' - Style and Comfort x 1/2/3/4;234344190;Roberto;-;MACIACHINI - MAGGIOLINA;Milán;Entire home/apt;67;77,72;1;130;1;125;Disponibilidad media;particular
31312296;A lovely boutique studio;5198700;Marta;-;SARPI;Milán;Entire home/apt;56;64,96;2;70;2;45;Disponibilidad baja;particular
31324347;Cushy nest in a typical Milanese neighborhood!!;28321617;Peppe;-;SELINUNTE;Milán;Entire home/apt;58;67,28;2;14;1;88;Disponibilidad baja;particular
31330825;La stanza stellata;184240059;Pier;-;EX OM - MORIVIONE;Milán;Private room;99;114,84;1;0;2;89;Disponibilidad baja;particular
31333760;Naviglio Grande Views from a Chic Studio;56823192;Serena;-;NAVIGLI;Milán;Entire home/apt;102;118,32;1;78;2;317;Disponibilidad alta;particular
31334449;Sunny Balcony Room with bathroom 4mins to Metro;38207127;Yuan;-;MACIACHINI - MAGGIOLINA;Milán;Private room;50;58;1;134;2;0;Disponibilidad baja;particular
31334520;Casa posizione strategica;234577703;Alice;-;DE ANGELI - MONTE ROSA;Milán;Entire home/apt;140;162,4;2;8;1;0;Disponibilidad baja;particular
31335231;Nice room for one guest in the center of Milan;234585187;Lina;-;XXII MARZO;Milán;Private room;30;34,8;3;0;1;0;Disponibilidad baja;particular
31336832;New Lovely design apartment;277103402;Microaffitto;-;VILLAPIZZONE;Milán;Entire home/apt;50;58;1;3;7;0;Disponibilidad baja;profesional
31344361;Sunny and quiet;5010259;Maria Francesca;-;DE ANGELI - MONTE ROSA;Milán;Private room;58;67,28;1;7;1;0;Disponibilidad baja;particular
31346375;Elegante, luminoso loft indipendente full optional;45156762;Ornella;-;CITTA' STUDI;Milán;Entire home/apt;60;69,6;1;29;1;80;Disponibilidad baja;particular
31346479;Grace Apartment - Nice flat in Navigli - Bocconi;17167555;Graziana;-;TICINESE;Milán;Entire home/apt;60;69,6;3;8;1;124;Disponibilidad media;particular
31349439;Modern New brand Flat!;21838220;Saba;-;XXII MARZO;Milán;Private room;37;42,92;1;28;1;155;Disponibilidad media;particular
31350361;Appartamento 80 mq zona centrale e strategica;104455336;Anita;-;PORTA ROMANA;Milán;Entire home/apt;80;92,8;3;7;1;363;Disponibilidad alta;particular
31354490;Sweety house near ventura centrale;20966612;Gianluca;-;GRECO;Milán;Entire home/apt;98;113,68;2;1;1;363;Disponibilidad alta;particular
31356089;Room  Seven7;33392355;Max;-;DE ANGELI - MONTE ROSA;Milán;Private room;50;58;1;23;2;0;Disponibilidad baja;particular
31356530;Private Room City Life Milan;33392355;Max;-;DE ANGELI - MONTE ROSA;Milán;Private room;54;62,64;2;5;2;89;Disponibilidad baja;particular
31357060;Charming & bright apartment in Porta Venezia;31528698;Giada;-;BUENOS AIRES - VENEZIA;Milán;Entire home/apt;79;91,64;3;15;1;0;Disponibilidad baja;particular
31365996;Masterpiece in Milan;234900070;Patrizia;-;ISOLA;Milán;Entire home/apt;179;207,64;2;1;1;90;Disponibilidad baja;particular
31371427;APPARTAMENTO MILANO-VIA RIPAMONTI-20 MIN DAL DUOMO;234923661;Stefano;-;RIPAMONTI;Milán;Entire home/apt;40;46,4;1;30;1;323;Disponibilidad alta;particular
31372615;Rubens' room;131788067;Dagoberto;-;SELINUNTE;Milán;Private room;87;100,92;1;44;1;90;Disponibilidad baja;particular
31374265;Elegant Room near CENTRAL STATION MILAN;234964194;Giodi;-;CENTRALE;Milán;Private room;55;63,8;2;13;2;362;Disponibilidad alta;particular
31377040;Splendido bilocale con terrazzo in zona Cenisio;42517351;Antonella;-;GHISOLFA;Milán;Entire home/apt;250;290;4;1;1;269;Disponibilidad alta;particular
31378483;Appartamento per 4/5 persone in zona S.Siro;4087076;Manuel;-;QUARTO CAGNINO;Milán;Entire home/apt;95;110,2;1;2;1;0;Disponibilidad baja;particular
31395948;Sweet Home Porta Genova;8288409;Niccolo;-;NAVIGLI;Milán;Entire home/apt;42;48,72;1;11;17;62;Disponibilidad baja;profesional
31396012;Bright  Flat near MM1;230140176;Youhosty;-;BANDE NERE;Milán;Entire home/apt;69;80,04;2;17;60;253;Disponibilidad alta;profesional
31397559;Isola and Zara Comfortable Apartment;234982074;Mariliana;-;MACIACHINI - MAGGIOLINA;Milán;Entire home/apt;57;66,12;100;10;1;21;Disponibilidad baja;particular
31400477;COMODO BILOCALE WiFi  Metro e Bus 15min dal centro;21690900;Sergio;-;BANDE NERE;Milán;Entire home/apt;70;81,2;3;3;1;363;Disponibilidad alta;particular
31400884;A quiet nest In Milan! - NETFLIX;152198143;Kattya Vanessa;-;CENTRALE;Milán;Entire home/apt;35;40,6;30;34;6;13;Disponibilidad baja;profesional
31401184;Art and Books, una stanza tutta per te;235190658;Monica Emma;-;SARPI;Milán;Private room;59;68,44;2;1;1;180;Disponibilidad media;particular
31401582;Italianway - Bramante 35;27693585;Italianway;-;SARPI;Milán;Entire home/apt;77;89,32;1;1;314;46;Disponibilidad baja;profesional
31404255;Little Studio Flat Abruzzi close to Red Metro;59426118;Homelovers;-;BUENOS AIRES - VENEZIA;Milán;Entire home/apt;45;52,2;2;17;16;339;Disponibilidad alta;profesional
31410706;Cozy apartment in shopping area;31793443;Martina;-;WASHINGTON;Milán;Private room;57;66,12;1;4;1;0;Disponibilidad baja;particular
31411131;Greenery of Milan;27901311;Lorenzo;-;GALLARATESE;Milán;Entire home/apt;70;81,2;4;17;1;30;Disponibilidad baja;particular
31426427;Cirene/82475;5056483;Halldis Apartments & Villas;-;XXII MARZO;Milán;Entire home/apt;38;44,08;1;0;161;0;Disponibilidad baja;profesional
31427893;LOFT by KlabHouse- 3BDR+3BTR, Jacuzzi and Parkings;4187953;KlabHouse;-;LODI - CORVETTO;Milán;Entire home/apt;195;226,2;5;6;1;358;Disponibilidad alta;particular
31428015;San Fermo 1 Family Deluxe Apartment;5047682;Brera Apartments;-;BRERA;Milán;Entire home/apt;189;219,24;1;1;30;129;Disponibilidad media;profesional
31428733;STANZA CON CUCINA SENZA SPESE, STADIO-FIERA-CENTRO;130517559;Laura;-;SELINUNTE;Milán;Private room;36;41,76;1;153;5;0;Disponibilidad baja;profesional
31429340;Private bedroom S. Ambrogio;34434905;Gioacchino;-;TICINESE;Milán;Private room;55;63,8;1118;0;1;0;Disponibilidad baja;particular
31433451;CASTALDI 29 - PORTA VENEZIA CENTRAL DESIGN APT;5719971;Barbara & Elena;-;BUENOS AIRES - VENEZIA;Milán;Entire home/apt;92;106,72;3;75;13;151;Disponibilidad media;profesional
31433777;White House: cosy apartment in Milan's heart;17341343;Vanessa;-;SARPI;Milán;Entire home/apt;265;307,4;6;0;1;83;Disponibilidad baja;particular
31434861;Cute room in quiet place;235462416;Vladislav;-;BOVISA;Milán;Private room;28;32,48;1;123;3;0;Disponibilidad baja;profesional
31437763;Più che una camera;196044818;Angela Teresa;-;TORTONA;Milán;Entire home/apt;42;48,72;2;3;1;364;Disponibilidad alta;particular
31439265;Confortevole apt, comodo x centro Milano e MXP;235495883;Nadia;-;BOVISA;Milán;Entire home/apt;179;207,64;3;1;1;90;Disponibilidad baja;particular
31453574;Home Hotel - Veniero 12;211168232;Home;-;DE ANGELI - MONTE ROSA;Milán;Entire home/apt;51;59,16;1;14;9;226;Disponibilidad alta;profesional
31456832;Milan's Heart - Porta Venezia;235643907;Vittoria;-;BUENOS AIRES - VENEZIA;Milán;Entire home/apt;1050;1218;3;33;1;0;Disponibilidad baja;particular
31459750;SUITE DUOMO-STAMPA:Loft su3 livelli con  terrazza;15040535;Alessandra;-;DUOMO;Milán;Entire home/apt;131;151,96;3;4;1;269;Disponibilidad alta;particular
31460721;Bright and charming Villa in Milano (x 8 people);31403470;Lorenzo;-;ISOLA;Milán;Entire home/apt;300;348;1;22;2;0;Disponibilidad baja;particular
31460789;Bright and charming Villa in Milano (x 6 people);31403470;Lorenzo;-;ISOLA;Milán;Entire home/apt;240;278,4;1;18;2;0;Disponibilidad baja;particular
31466018;Jenner Apartment: for 5 people;146487860;Natali;-;DERGANO;Milán;Entire home/apt;65;75,4;1;7;4;16;Disponibilidad baja;profesional
31466263;Casa Russo QT8, circonvallazione Lotto;32564009;Sara;-;QT 8;Milán;Private room;35;40,6;3;10;3;362;Disponibilidad alta;profesional
31466570;Bright beautiful room in quiet place;235462416;Vladislav;-;BOVISA;Milán;Private room;29;33,64;1;102;3;0;Disponibilidad baja;profesional
31466620;Your place for the Design week;10222391;Davide;-;NAVIGLI;Milán;Entire home/apt;200;232;5;1;1;0;Disponibilidad baja;particular
31468005;Bright design home - 4 posti letto vicino Navigli;209897132;Valerio;-;S. CRISTOFORO;Milán;Entire home/apt;58;67,28;2;29;1;69;Disponibilidad baja;particular
31479638;Appartment milan downtown;34277872;Lanfranco;-;BUENOS AIRES - VENEZIA;Milán;Entire home/apt;148;171,68;3;0;6;364;Disponibilidad alta;profesional
31480732;Vintage room 10 minute walk to Salone del Mobile!;5844500;Home Cooking Milan;-;WASHINGTON;Milán;Private room;160;185,6;5;0;2;363;Disponibilidad alta;particular
31484288;SUITE SANTA TECLA PRESTIGE;101839090;Suite;-;DUOMO;Milán;Entire home/apt;220;255,2;1;3;10;304;Disponibilidad alta;profesional
31484473;Milan views big apartament 5th floor;235878792;Beatrice;-;DERGANO;Milán;Entire home/apt;36;41,76;1;5;1;0;Disponibilidad baja;particular
31484800;An elegant garden in the center of Milano;43652106;Valeria;-;BUENOS AIRES - VENEZIA;Milán;Entire home/apt;100;116;2;14;2;97;Disponibilidad baja;particular
31485574;Gioele's place;235887911;Gioele;-;GIAMBELLINO;Milán;Entire home/apt;37;42,92;2;0;1;0;Disponibilidad baja;particular
31485928;Bohemian 1 Bedroom Flat in Brera District;230140176;Youhosty;-;BRERA;Milán;Entire home/apt;86;99,76;2;38;60;317;Disponibilidad alta;profesional
31488200;Open House;95014137;Vincenzo;-;S. CRISTOFORO;Milán;Private room;35;40,6;2;3;1;347;Disponibilidad alta;particular
31492378;Cozy Apartment in zona strategica Milano;182930023;Maria;-;GHISOLFA;Milán;Entire home/apt;180;208,8;2;1;1;66;Disponibilidad baja;particular
31502635;Unique modern apartment near the city centre;11257960;Enrico;-;BUENOS AIRES - VENEZIA;Milán;Entire home/apt;89;103,24;2;7;1;0;Disponibilidad baja;particular
31503020;Deluxe Suite up to 6 Guests - Central Station;45433768;Aliette;-;CENTRALE;Milán;Entire home/apt;125;145;1;32;3;238;Disponibilidad alta;profesional
31503695;2Room City Safe and Quiet in Milan safe center;191430009;Lello;-;XXII MARZO;Milán;Private room;32;37,12;1;66;2;289;Disponibilidad alta;particular
31506463;PRIVATE ROOM- FREE PARKING- RHO FIERA- SAN SIRO;49981525;Claudio;-;VILLAPIZZONE;Milán;Private room;50;58;2;85;1;13;Disponibilidad baja;particular
31506618;La bellezza di Porta Romana a porta di mano;42477814;Andrea;-;VIGENTINA;Milán;Entire home/apt;24;27,84;2;1;1;0;Disponibilidad baja;particular
31514108;Alessia's Building- APT 6;17185831;Alessia'S Flat;-;AFFORI;Milán;Entire home/apt;47;54,52;2;24;31;124;Disponibilidad media;profesional
31514782;Alessia's Building- APT 5;17185831;Alessia'S Flat;-;AFFORI;Milán;Entire home/apt;47;54,52;2;17;31;136;Disponibilidad media;profesional
31515579;Bright large blue room, downtown in a step;1938643;Gabri;-;S. SIRO;Milán;Private room;25;29;7;7;2;28;Disponibilidad baja;particular
31516218;Bright large green room, downtown in a step;1938643;Gabri;-;S. SIRO;Milán;Private room;25;29;4;4;2;153;Disponibilidad media;particular
31517079;Cozy tiny bedroom in the heart of Milan;24259050;Flavio;-;BUENOS AIRES - VENEZIA;Milán;Private room;53;61,48;1;71;1;0;Disponibilidad baja;particular
31523104;Plant-based Loft;13198085;Carolina;-;WASHINGTON;Milán;Entire home/apt;50;58;2;9;1;170;Disponibilidad media;particular
31524198;Cozy Apartment -  Tortona Design/ Moda District;10300363;Gloriana;-;TORTONA;Milán;Entire home/apt;80;92,8;2;3;1;113;Disponibilidad media;particular
31524673;Comfy and cozy house;4829449;Rosac;-;WASHINGTON;Milán;Entire home/apt;130;150,8;3;0;1;88;Disponibilidad baja;particular
31525131;Cozy appartment in the heart of Milan;39453324;Angy;-;TICINESE;Milán;Entire home/apt;400;464;4;0;1;0;Disponibilidad baja;particular
31525621;Charming flat in  historic building liberty stile;236245496;Nadia;-;SARPI;Milán;Entire home/apt;120;139,2;5;1;1;0;Disponibilidad baja;particular
31526559;Quiet apartment in the heart of Milan;3555396;Rita Greta;-;WASHINGTON;Milán;Entire home/apt;59;68,44;3;1;1;363;Disponibilidad alta;particular
31527289;Suite Brera District;67563736;Marco;-;BRERA;Milán;Entire home/apt;120;139,2;3;13;1;98;Disponibilidad baja;particular
31527564;Brand new apartment in central Milan;2579907;Pietro;-;WASHINGTON;Milán;Entire home/apt;100;116;180;0;3;133;Disponibilidad media;profesional
31528383;Beautiful design loft with private patio;2437809;Vittoria;-;BUENOS AIRES - VENEZIA;Milán;Entire home/apt;500;580;5;1;2;0;Disponibilidad baja;particular
31529151;Ottimo appartamento nel centro di Milano;235623852;Mario;-;XXII MARZO;Milán;Entire home/apt;200;232;3;0;2;365;Disponibilidad alta;particular
31530180;Tree house;8124732;Alessandro;-;NAVIGLI;Milán;Entire home/apt;65;75,4;2;0;1;173;Disponibilidad media;particular
31532330;Private room with private bathroom;9299712;Giorgia;-;DE ANGELI - MONTE ROSA;Milán;Private room;80;92,8;2;4;1;178;Disponibilidad media;particular
31532521;Oasi di pace con terrazzo a Milano;192035246;Monica;-;S. SIRO;Milán;Entire home/apt;800;928;4;1;1;180;Disponibilidad media;particular
31534955;Cozy Apartment with balcony in Navigli Area;17785723;Martina;-;TICINESE;Milán;Entire home/apt;250;290;2;1;3;270;Disponibilidad alta;profesional
31536904;Alessia's Building- APT 1;17185831;Alessia'S Flat;-;AFFORI;Milán;Entire home/apt;53;61,48;2;12;31;126;Disponibilidad media;profesional
31538151;Alessia's Building- APT 2;17185831;Alessia'S Flat;-;AFFORI;Milán;Entire home/apt;53;61,48;2;10;31;127;Disponibilidad media;profesional
31538603;Casetta delle Rose  015146-CNI-02188;236371457;Casa Delle Rose;-;LORENTEGGIO;Milán;Entire home/apt;40;46,4;1;18;1;178;Disponibilidad media;particular
31538771;Alessia's Building- APT 3;17185831;Alessia'S Flat;-;AFFORI;Milán;Entire home/apt;50;58;2;4;31;133;Disponibilidad media;profesional
31539025;Lovely 1 bedroom apartment in Brera;12207044;Micol;-;BRERA;Milán;Entire home/apt;102;118,32;2;1;2;102;Disponibilidad media;particular
31539224;Alessia's Building- APT 4;17185831;Alessia'S Flat;-;AFFORI;Milán;Entire home/apt;50;58;2;8;31;92;Disponibilidad baja;profesional
31551094;Grazioso Monolocale autonomo zona Fondazione Prada;236480295;Riccardo;-;RIPAMONTI;Milán;Entire home/apt;56;64,96;1;44;1;152;Disponibilidad media;particular
31551735;Cesena3;522476;Maria Cristina;-;GHISOLFA;Milán;Entire home/apt;70;81,2;1;2;2;363;Disponibilidad alta;particular
31554794;Due locali attrezzato di tutto3;91067999;Alessio;-;BAGGIO;Milán;Entire home/apt;45;52,2;2;2;2;170;Disponibilidad media;particular
31559794;Mansarda accogliente sui tetti di Porta Romana;220522754;Ilaria;-;PORTA ROMANA;Milán;Entire home/apt;150;174;3;0;1;178;Disponibilidad media;particular
31560612;Cà Bèla - Porta Romana (Suite 1);305441431;Gloria;-;PORTA ROMANA;Milán;Private room;91;105,56;1;6;9;129;Disponibilidad media;profesional
31560855;Cà Bèla - Porta Romana  (Suite 2);305441431;Gloria;-;PORTA ROMANA;Milán;Private room;114;132,24;1;7;9;141;Disponibilidad media;profesional
31561428;Cà Bèla - Porta Romana  (Suite 3);305441431;Gloria;-;PORTA ROMANA;Milán;Private room;102;118,32;1;3;9;146;Disponibilidad media;profesional
31561944;Cà Bèla - Porta Romana  (Suite 5);305441431;Gloria;-;PORTA ROMANA;Milán;Private room;102;118,32;1;0;9;142;Disponibilidad media;profesional
31564208;Soggiornare nel cuore di Milano;236589862;Irene;-;BUENOS AIRES - VENEZIA;Milán;Private room;150;174;2;3;1;180;Disponibilidad media;particular
31564421;Modern Loft for a Lovely Milanese Stay;98463430;Csenge;-;SCALO ROMANA;Milán;Entire home/apt;48;55,68;2;2;2;0;Disponibilidad baja;particular
31565586;Camera in zona Solari;61131384;Giulia;-;TORTONA;Milán;Private room;40;46,4;2;8;1;0;Disponibilidad baja;particular
31565796;Cute single room in a cool area;43168897;Matteo;-;ISOLA;Milán;Private room;30;34,8;2;1;2;0;Disponibilidad baja;particular
31575681;Stanza Matrimoniale in Tortona District;234720655;Simona;-;TORTONA;Milán;Private room;150;174;1;0;1;0;Disponibilidad baja;particular
31576919;Home Sweet Home Cermenate;21278769;Luigi;-;STADERA;Milán;Entire home/apt;60;69,6;2;0;1;0;Disponibilidad baja;particular
31580224;Welcome to my cozy home in Milan;32214238;Michele;-;FARINI;Milán;Private room;80;92,8;2;2;1;0;Disponibilidad baja;particular
31580970;Prestige Design Apt. for 6 Pax in Quite Area;22653884;Andrea;-;NIGUARDA - CA' GRANDA;Milán;Entire home/apt;95;110,2;1;83;42;101;Disponibilidad media;profesional
